2026-01-07 19:54:05,900 - LiveService - INFO - Process started for monitor 0
2026-01-07 19:54:05,942 - LiveService - INFO - Capturing Monitor 1: {'left': 0, 'top': 0, 'width': 1920, 'height': 1080}
2026-01-07 19:54:06,591 - LiveService - INFO - Translation Service Initialized
2026-01-07 19:54:07,705 - pytesseract - DEBUG - ['C:\\Program Files\\Tesseract-OCR\\tesseract.exe', 'C:\\Users\\Jazzry\\AppData\\Local\\Temp\\tess_pemgdodh_input.PNG', 'C:\\Users\\Jazzry\\AppData\\Local\\Temp\\tess_pemgdodh', '-l', 'eng', '--psm', '6', 'txt']
2026-01-07 19:54:27,479 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 501856 bytes
2026-01-07 19:54:27,572 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:27,679 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 544008 bytes
2026-01-07 19:54:27,769 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:27,858 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 543948 bytes
2026-01-07 19:54:27,951 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:28,049 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 552800 bytes
2026-01-07 19:54:28,141 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:28,241 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 552840 bytes
2026-01-07 19:54:28,332 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:28,427 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554228 bytes
2026-01-07 19:54:28,524 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:28,625 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554364 bytes
2026-01-07 19:54:28,718 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:28,811 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554452 bytes
2026-01-07 19:54:28,908 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:29,011 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554448 bytes
2026-01-07 19:54:29,104 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:29,192 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554540 bytes
2026-01-07 19:54:29,285 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:29,377 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554592 bytes
2026-01-07 19:54:29,469 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:29,554 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554424 bytes
2026-01-07 19:54:29,648 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:29,743 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554512 bytes
2026-01-07 19:54:29,837 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:29,929 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554380 bytes
2026-01-07 19:54:30,024 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:30,134 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554452 bytes
2026-01-07 19:54:30,227 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:30,330 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554392 bytes
2026-01-07 19:54:30,426 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:30,528 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554444 bytes
2026-01-07 19:54:30,622 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:30,726 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554496 bytes
2026-01-07 19:54:30,820 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:30,911 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554456 bytes
2026-01-07 19:54:31,005 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:31,112 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554396 bytes
2026-01-07 19:54:31,204 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:31,311 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554484 bytes
2026-01-07 19:54:31,401 - UI - DEBUG - stop_screen_capture called
2026-01-07 19:54:31,416 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:31,509 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 554408 bytes
2026-01-07 19:54:31,760 - UI - INFO - Capture process stopped
2026-01-07 19:54:31,922 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:32,026 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 511844 bytes
2026-01-07 19:54:32,119 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:32,195 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 511804 bytes
2026-01-07 19:54:32,286 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:32,374 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 503288 bytes
2026-01-07 19:54:32,462 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:32,551 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 503632 bytes
2026-01-07 19:54:32,636 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:32,718 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502092 bytes
2026-01-07 19:54:32,798 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:32,883 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502248 bytes
2026-01-07 19:54:32,963 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:33,049 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502168 bytes
2026-01-07 19:54:33,135 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:33,216 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502328 bytes
2026-01-07 19:54:33,301 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:33,384 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502276 bytes
2026-01-07 19:54:33,472 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:33,547 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502340 bytes
2026-01-07 19:54:33,631 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:33,716 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502228 bytes
2026-01-07 19:54:33,803 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:33,883 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502252 bytes
2026-01-07 19:54:33,961 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:34,049 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502592 bytes
2026-01-07 19:54:34,136 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:34,216 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502520 bytes
2026-01-07 19:54:34,300 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:34,388 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502580 bytes
2026-01-07 19:54:34,473 - UI - DEBUG - get_monitor_preview_optimized called for monitor 0
2026-01-07 19:54:34,572 - WebViewCaptureManager - DEBUG - GPU preview generated: Size(width=1920, height=1080) -> JPEG 502572 bytes
2026-01-07 19:54:34,707 - pywebview - ERROR - Error occurred in script
Traceback (most recent call last):
  File "C:\Users\Jazzry\Documents\ump\Project PSM\F-n-Translate\venv\Lib\site-packages\webview\platforms\edgechromium.py", line 146, in evaluate_js
    self.webview.Invoke(
System.ObjectDisposedException: Cannot access a disposed object.
Object name: 'WebView2'.
   at System.Windows.Forms.Control.MarshaledInvoke(Control caller, Delegate method, Object[] args, Boolean synchronous)
   at System.Windows.Forms.Control.Invoke(Delegate method, Object[] args)
2026-01-07 19:54:35,052 - UI - INFO - WebView started successfully
2026-01-07 19:54:53,228 - UI - DEBUG - stop_screen_capture called
